group	names	scores	logfoldchanges	pvals	pvals_adj
0	C15orf53	0.0029587548	-0.05018319	0.997639258620437	1.0
0	TSPAN32	0.0029492716	-0.03619549	0.9976468250772441	1.0
0	AC120049.1	0.0022083975	-0.014738291	0.9982379551153209	1.0
0	AC004232.2	0.0022083975	-0.019190336	0.9982379551153209	1.0
0	AC022540.1	0.0022083975	-0.01580144	0.9982379551153209	1.0
0	CLRN1-AS1	0.0022083975	-0.016994923	0.9982379551153209	1.0
0	NLRP7	0.0022083975	-0.016431905	0.9982379551153209	1.0
0	SP140	0.0014770066	-0.03182285	0.9988215196389526	1.0
0	EGFR-AS1	0.001472265	-0.011602067	0.9988253028797494	1.0
0	IL1A	0.001472265	-0.009974923	0.9988253028797494	1.0
0	AC024267.6	0.001472265	-0.010110362	0.9988253028797494	1.0
0	ACSM2B	0.001472265	-0.012856698	0.9988253028797494	1.0
0	AC005304.2	0.001472265	-0.0133680375	0.9988253028797494	1.0
0	AC005609.4	0.001472265	-0.01239606	0.9988253028797494	1.0
0	AL139383.1	0.0011119039	-0.0065759835	0.9991128292513599	1.0
0	AC091814.1	0.0007361325	-0.007297965	0.9994126512807352	1.0
0	AL160290.2	0.0007361325	-0.008147525	0.9994126512807352	1.0
0	AC007998.3	0.0007361325	-0.009714591	0.9994126512807352	1.0
0	CLRN3	0.0007361325	-0.0063067805	0.9994126512807352	1.0
0	AL136987.1	0.0007361325	-0.005466628	0.9994126512807352	1.0
0	LINC01698	0.0007361325	-0.008736308	0.9994126512807352	1.0
0	AC087273.2	0.0007361325	-0.011634678	0.9994126512807352	1.0
0	P2RY8	0.0007361325	-0.0052348757	0.9994126512807352	1.0
0	SFTA3	0.0007361325	-0.009463961	0.9994126512807352	1.0
0	NLRP6	0.0007361325	-0.009463961	0.9994126512807352	1.0
0	AC026458.2	0.0007361325	-0.007658984	0.9994126512807352	1.0
0	NRIR	0.0007361325	-0.0069018737	0.9994126512807352	1.0
0	LINC01185	0.0007361325	-0.009463961	0.9994126512807352	1.0
0	TMC3	0.0007361325	-0.008147525	0.9994126512807352	1.0
0	AL031733.2	0.0007361325	-0.0062340964	0.9994126512807352	1.0
0	AP002770.1	0.0007361325	-0.0068916227	0.9994126512807352	1.0
0	AC007333.2	0.0007361325	-0.007658984	0.9994126512807352	1.0
0	IGHV3-72	0.0007361325	-0.0061526555	0.9994126512807352	1.0
0	IGHV1-2	0.0007361325	-0.0041490057	0.9994126512807352	1.0
0	KLRC4	0.0007361325	-0.008183711	0.9994126512807352	1.0
0	AL355994.3	0.0007361325	-0.008736308	0.9994126512807352	1.0
0	LINC00158	0.0007361325	-0.0070740995	0.9994126512807352	1.0
0	FAM153C	0.0007361325	-0.0058751157	0.9994126512807352	1.0
0	WFIKKN2	0.0007361325	-0.009463961	0.9994126512807352	1.0
0	ARL5C	0.0007361325	-0.006889871	0.9994126512807352	1.0
0	AC233755.2	0.0	-2.3176792e-13	1.0	1.0
0	OR3A1	0.0	-1.2813706e-14	1.0	1.0
0	FAM216B	0.0	-7.047538e-15	1.0	1.0
0	IL21-AS1	0.0	2.703692e-13	1.0	1.0
0	BEND4	0.0	-3.8280946e-14	1.0	1.0
0	AC096734.1	0.0	5.9167287e-13	1.0	1.0
0	OIT3	0.0	-1.7298503e-14	1.0	1.0
0	AC010997.3	0.0	2.1462958e-14	1.0	1.0
0	SPIC	0.0	2.9119147e-13	1.0	1.0
0	LINC02132	0.0	3.0336448e-13	1.0	1.0
0	KIR3DL2	0.0	5.7565573e-13	1.0	1.0
0	IGLV2-18	0.0	2.876677e-13	1.0	1.0
0	AC069360.1	0.0	0.0	1.0	1.0
0	IGLV3-9	0.0	4.4880004e-13	1.0	1.0
0	KIR2DL4	0.0	-6.446896e-13	1.0	1.0
0	SIGLEC5	0.0	6.333174e-13	1.0	1.0
0	AC120498.8	0.0	1.8515805e-13	1.0	1.0
0	AC104260.1	0.0	-3.731992e-13	1.0	1.0
0	IGLV3-19	0.0	-2.0646084e-13	1.0	1.0
0	SFTPB	0.0	4.3086086e-13	1.0	1.0
0	AL589745.1	0.0	-4.212506e-14	1.0	1.0
0	C22orf15	0.0	-6.4260733e-13	1.0	1.0
0	CRYBB1	0.0	-2.8270238e-13	1.0	1.0
0	AC233755.1	0.0	-2.2824413e-13	1.0	1.0
0	CCR8	0.0	-6.9562406e-13	1.0	1.0
0	DIRC1	0.0	1.8515805e-13	1.0	1.0
0	AC034114.2	0.0	-1.1580386e-13	1.0	1.0
0	AC112721.2	0.0	6.932215e-13	1.0	1.0
0	SLC8A3	0.0	-1.7298503e-13	1.0	1.0
0	TRAV27	0.0	5.894305e-14	1.0	1.0
0	AL512631.1	0.0	4.8115467e-13	1.0	1.0
0	CHRNA6	0.0	3.5942446e-13	1.0	1.0
0	TRAV36DV7	0.0	6.4933454e-13	1.0	1.0
0	SLC32A1	0.0	4.776309e-13	1.0	1.0
0	LINC01929	0.0	-5.7901936e-13	1.0	1.0
0	TRPC3	0.0	4.1964888e-13	1.0	1.0
0	AC093909.4	0.0	4.2028956e-13	1.0	1.0
0	IL31	0.0	-5.94556e-13	1.0	1.0
0	DMP1	0.0	1.5568653e-13	1.0	1.0
0	TRBV14	0.0	-5.947161e-13	1.0	1.0
0	IGHV3-53	0.0	-5.687684e-13	1.0	1.0
0	IGHV3-64	0.0	-2.0517947e-13	1.0	1.0
0	FOXN3-AS2	0.0	-5.3305017e-13	1.0	1.0
0	AC010478.1	0.0	6.1826134e-14	1.0	1.0
0	IGKV1-12	0.0	4.747478e-13	1.0	1.0
0	AC012150.2	0.0	-7.255761e-14	1.0	1.0
0	TMEM247	0.0	-5.923136e-13	1.0	1.0
0	AC087318.1	0.0	6.557414e-13	1.0	1.0
0	AL109914.1	0.0	1.8259532e-14	1.0	1.0
0	DBX2	0.0	-7.646579e-13	1.0	1.0
0	AC022126.1	0.0	-2.7229126e-14	1.0	1.0
0	KRT1	0.0	-7.071564e-13	1.0	1.0
0	TRBV6-2	0.0	-1.5616704e-13	1.0	1.0
0	TRBV29-1	0.0	2.2263814e-13	1.0	1.0
0	LINC01028	0.0	-4.0203003e-13	1.0	1.0
0	TRBV21-1	0.0	-1.899632e-13	1.0	1.0
0	IGKV3D-11	0.0	5.9167287e-13	1.0	1.0
0	IGKV2-24	0.0	-5.9135254e-13	1.0	1.0
0	IGKV1-27	0.0	1.7298503e-13	1.0	1.0
0	IGKV2-30	0.0	-3.4084457e-13	1.0	1.0
0	IGKV1-6	0.0	-3.395632e-14	1.0	1.0
0	AC020912.1	0.0	4.2028956e-13	1.0	1.0
0	IGKV1D-39	0.0	4.0907756e-13	1.0	1.0
0	AL157402.1	0.0	5.9167287e-13	1.0	1.0
0	SLC24A2	0.0	-6.155384e-13	1.0	1.0
0	TRAV12-2	0.0	-2.7357261e-13	1.0	1.0
0	TRAV14DV4	0.0	-1.5056104e-14	1.0	1.0
0	TRGV2	0.0	-6.0192384e-13	1.0	1.0
0	TRAV17	0.0	5.94556e-13	1.0	1.0
0	IGKV3D-15	0.0	-7.1596585e-14	1.0	1.0
0	TRAV6	0.0	4.2925915e-14	1.0	1.0
0	LINC00402	0.0	4.0042832e-14	1.0	1.0
0	AL109910.2	0.0	-5.814219e-13	1.0	1.0
0	AL035634.1	0.0	2.2840432e-13	1.0	1.0
0	TRGV10	0.0	6.381226e-13	1.0	1.0
0	TRGV8	0.0	6.932215e-13	1.0	1.0
0	AL096678.1	0.0	6.323564e-13	1.0	1.0
0	GIP	0.0	-4.1404288e-13	1.0	1.0
0	HAVCR1	0.0	4.4143218e-13	1.0	1.0
0	CACNA1G-AS1	0.0	1.7490709e-13	1.0	1.0
0	IL21	0.0	-1.441542e-14	1.0	1.0
0	BTNL8	0.0	7.1724717e-13	1.0	1.0
0	SPTA1	0.0	5.766168e-14	1.0	1.0
0	HRNR	0.0	-1.3134049e-14	1.0	1.0
0	IGLV7-43	0.0	2.6972852e-13	1.0	1.0
0	CRP	0.0	3.4084457e-13	1.0	1.0
0	IGLV9-49	0.0	-1.5376447e-13	1.0	1.0
0	IGLV8-61	0.0	5.061414e-14	1.0	1.0
0	DDR1-DT	-0.0025687588	0.013089504	0.9979504293239125	1.0
0	AC099518.1	-0.0033048913	0.018571315	0.9973630830977814	1.0
0	LINC01869	-0.0040410236	0.02758641	0.9967757383005668	1.0
0	LINC00895	-0.0040410236	0.030168178	0.9967757383005668	1.0
0	AC022182.2	-0.0040410236	0.026167007	0.9967757383005668	1.0
0	AC034229.4	-0.0040410236	0.027548669	0.9967757383005668	1.0
0	RHOXF1	-0.0040410236	0.025262391	0.9967757383005668	1.0
0	AC112491.1	-0.0040410236	0.032329172	0.9967757383005668	1.0
0	SLC38A8	-0.0040410236	0.03897908	0.9967757383005668	1.0
0	PTGDR	-0.0040410236	0.02467016	0.9967757383005668	1.0
0	DDX3Y	-0.0040410236	0.034991875	0.9967757383005668	1.0
0	AL359636.1	-0.0040410236	0.026439112	0.9967757383005668	1.0
0	AC012123.1	-0.0047771563	0.054036483	0.996188395250541	1.0
0	IGLV2-23	-0.0047771563	0.025139464	0.996188395250541	1.0
0	AC129507.2	-0.0047771563	0.03300763	0.996188395250541	1.0
0	GUCY2C	-0.0047771563	0.04397539	0.996188395250541	1.0
0	AC243830.1	-0.0047771563	0.047938142	0.996188395250541	1.0
0	AL355297.2	-0.0047771563	0.054036483	0.996188395250541	1.0
0	AC004160.2	-0.0047771563	0.058033083	0.996188395250541	1.0
0	AL033527.4	-0.0047771563	0.054036483	0.996188395250541	1.0
0	PAX5	-0.0047771563	0.034599815	0.996188395250541	1.0
0	Z82243.1	-0.0047771563	0.038533375	0.996188395250541	1.0
0	BX323043.1	-0.0047771563	0.05805578	0.996188395250541	1.0
0	LYVE1	-0.0047771563	0.0442412	0.996188395250541	1.0
0	CCR9	-0.0047771563	0.047938142	0.996188395250541	1.0
0	CXCR2	-0.0047771563	0.05091329	0.996188395250541	1.0
0	ANKUB1	-0.0047771563	0.054036483	0.996188395250541	1.0
0	AC023906.5	-0.0047771563	0.047938142	0.996188395250541	1.0
0	ARMS2	-0.0047771563	0.058033083	0.996188395250541	1.0
0	AC009159.3	-0.0047771563	0.045640424	0.996188395250541	1.0
0	TMIGD3	-0.0047771563	0.052282523	0.996188395250541	1.0
0	SLAMF6	-0.0047771563	0.035081927	0.996188395250541	1.0
0	AP001172.1	-0.0047771563	0.062989935	0.996188395250541	1.0
0	CR2	-0.0047771563	0.037195098	0.996188395250541	1.0
0	FCGR1B	-0.0047771563	0.041122213	0.996188395250541	1.0
0	CFHR1	-0.005513289	0.07164909	0.995601054265974	1.0
0	SIGLEC8	-0.005513289	0.09557225	0.995601054265974	1.0
0	CELA1	-0.005513289	0.11507386	0.995601054265974	1.0
0	LILRA6	-0.005513289	0.08409147	0.995601054265974	1.0
0	AP000962.1	-0.005513289	0.09319838	0.995601054265974	1.0
0	AP001046.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	IGHV3-43	-0.005513289	0.11507386	0.995601054265974	1.0
0	IGHV3-49	-0.005513289	0.098127306	0.995601054265974	1.0
0	IGHV1-69	-0.005513289	0.1260585	0.995601054265974	1.0
0	GOLGA8S	-0.005513289	0.09319838	0.995601054265974	1.0
0	FAM181A	-0.005513289	0.09319838	0.995601054265974	1.0
0	LINC02325	-0.005513289	0.11507386	0.995601054265974	1.0
0	IGHV1-3	-0.005513289	0.11507386	0.995601054265974	1.0
0	IGHV3-66	-0.005513289	0.09351545	0.995601054265974	1.0
0	IGHV3-13	-0.005513289	0.09319838	0.995601054265974	1.0
0	PZP	-0.005513289	0.11507386	0.995601054265974	1.0
0	AC092490.1	-0.005513289	0.06058188	0.995601054265974	1.0
0	AL157402.2	-0.005513289	0.16570625	0.995601054265974	1.0
0	IL12B	-0.005513289	0.09319838	0.995601054265974	1.0
0	FP700111.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	TTC24	-0.005513289	0.16570625	0.995601054265974	1.0
0	MEP1A	-0.005513289	0.11507386	0.995601054265974	1.0
0	TRGV9	-0.005513289	0.0870321	0.995601054265974	1.0
0	AL355581.1	-0.005513289	0.11507386	0.995601054265974	1.0
0	AC004707.1	-0.005513289	0.07158667	0.995601054265974	1.0
0	AC005884.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	HIST1H4L	-0.005513289	0.0651889	0.995601054265974	1.0
0	KHDRBS2	-0.005513289	0.07207167	0.995601054265974	1.0
0	EFCAB9	-0.005513289	0.09319838	0.995601054265974	1.0
0	LINC02422	-0.005513289	0.08109396	0.995601054265974	1.0
0	AC007349.3	-0.005513289	0.16570625	0.995601054265974	1.0
0	LINC02577	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC073115.1	-0.005513289	0.11613426	0.995601054265974	1.0
0	AC006033.2	-0.005513289	0.16570625	0.995601054265974	1.0
0	TBC1D3I	-0.005513289	0.06021689	0.995601054265974	1.0
0	PRR9	-0.005513289	0.08031394	0.995601054265974	1.0
0	SSTR3	-0.005513289	0.09326178	0.995601054265974	1.0
0	KIR2DL3	-0.005513289	0.09359271	0.995601054265974	1.0
0	AC000067.1	-0.005513289	0.11507386	0.995601054265974	1.0
0	LINC00334	-0.005513289	0.0651781	0.995601054265974	1.0
0	AC130456.3	-0.005513289	0.0651781	0.995601054265974	1.0
0	NAALAD2	-0.005513289	0.060838602	0.995601054265974	1.0
0	LINC01249	-0.005513289	0.11507386	0.995601054265974	1.0
0	AC005392.2	-0.005513289	0.16570625	0.995601054265974	1.0
0	AC008738.3	-0.005513289	0.052936096	0.995601054265974	1.0
0	AC104699.1	-0.005513289	0.06718374	0.995601054265974	1.0
0	AC133065.1	-0.005513289	0.080844924	0.995601054265974	1.0
0	AC018742.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	IGFL3	-0.005513289	0.07304578	0.995601054265974	1.0
0	AC074366.1	-0.005513289	0.08046918	0.995601054265974	1.0
0	LINC00544	-0.005513289	0.16570625	0.995601054265974	1.0
0	AP005530.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	AC068506.1	-0.005513289	0.07158667	0.995601054265974	1.0
0	IGHV3-15	-0.005513289	0.06744382	0.995601054265974	1.0
0	TRGV5	-0.005513289	0.09319838	0.995601054265974	1.0
0	IGHV5-51	-0.005513289	0.06816948	0.995601054265974	1.0
0	IGHV3-20	-0.005513289	0.16570625	0.995601054265974	1.0
0	IGHV4-61	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC022081.1	-0.005513289	0.08031394	0.995601054265974	1.0
0	LINC01991	-0.005513289	0.080465294	0.995601054265974	1.0
0	AC079848.1	-0.005513289	0.07158667	0.995601054265974	1.0
0	ISM2	-0.005513289	0.11507386	0.995601054265974	1.0
0	OCSTAMP	-0.005513289	0.11507386	0.995601054265974	1.0
0	AP003481.1	-0.005513289	0.09566558	0.995601054265974	1.0
0	AL137186.1	-0.005513289	0.11507386	0.995601054265974	1.0
0	IGHV4-34	-0.005513289	0.09332225	0.995601054265974	1.0
0	AL034397.3	-0.005513289	0.07053617	0.995601054265974	1.0
0	HEATR9	-0.005513289	0.11507386	0.995601054265974	1.0
0	TRBV5-1	-0.005513289	0.16570625	0.995601054265974	1.0
0	AC007952.5	-0.005513289	0.09346747	0.995601054265974	1.0
0	AC119396.1	-0.005513289	0.077832915	0.995601054265974	1.0
0	MAP3K19	-0.005513289	0.03447206	0.995601054265974	1.0
0	AC120193.1	-0.005513289	0.08113418	0.995601054265974	1.0
0	AVPR2	-0.005513289	0.11507386	0.995601054265974	1.0
0	AC012508.1	-0.005513289	0.08032066	0.995601054265974	1.0
0	TEKT1	-0.005513289	0.031464357	0.995601054265974	1.0
0	AC104653.2	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC135782.3	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC079385.2	-0.005513289	0.08031394	0.995601054265974	1.0
0	EPYC	-0.005513289	0.059156355	0.995601054265974	1.0
0	AC073655.1	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC068870.1	-0.005513289	0.11507386	0.995601054265974	1.0
0	MRGPRF-AS1	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC005842.1	-0.005513289	0.07521815	0.995601054265974	1.0
0	AC096734.2	-0.005513289	0.11507386	0.995601054265974	1.0
0	C20orf197	-0.005513289	0.117336005	0.995601054265974	1.0
0	AC017101.1	-0.005513289	0.09319838	0.995601054265974	1.0
0	SCN7A	-0.005513289	0.06341254	0.995601054265974	1.0
0	SLC38A11	-0.005513289	0.057073433	0.995601054265974	1.0
0	AC103957.1	-0.005513289	0.06021689	0.995601054265974	1.0
0	AC116563.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	SAMD7	-0.005513289	0.09319838	0.995601054265974	1.0
0	AC007569.1	-0.005513289	0.11512587	0.995601054265974	1.0
0	AC008050.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	LINC01280	-0.005513289	0.16570625	0.995601054265974	1.0
0	TRAV25	-0.005513289	0.16570625	0.995601054265974	1.0
0	LINC01281	-0.005513289	0.06352167	0.995601054265974	1.0
0	AL590764.1	-0.005513289	0.044696413	0.995601054265974	1.0
0	AL157911.1	-0.005513289	0.0651781	0.995601054265974	1.0
0	AC007952.7	-0.005513289	0.12176646	0.995601054265974	1.0
0	LINC01287	-0.005513289	0.040761136	0.995601054265974	1.0
0	SPACA3	-0.005513289	0.11507386	0.995601054265974	1.0
0	Z98884.1	-0.005513289	0.16570625	0.995601054265974	1.0
0	SH2D1B	-0.005513289	0.07749394	0.995601054265974	1.0
0	CD244	-0.005513289	0.07233998	0.995601054265974	1.0
0	AL161781.2	-0.005513289	0.09388998	0.995601054265974	1.0
0	AC021422.1	-0.005513289	0.06636692	0.995601054265974	1.0
0	AC015660.2	-0.005513289	0.07186879	0.995601054265974	1.0
0	AP003498.1	-0.005513289	0.09319838	0.995601054265974	1.0
0	ARHGEF7-AS2	-0.005513289	0.11507386	0.995601054265974	1.0
0	LINC00563	-0.005513289	0.09319838	0.995601054265974	1.0
0	LINC00384	-0.005513289	0.11507386	0.995601054265974	1.0
0	CETP	-0.005513289	0.09738722	0.995601054265974	1.0
0	AF178030.1	-0.005513289	0.080945924	0.995601054265974	1.0
0	PNMA5	-0.005513289	0.07216619	0.995601054265974	1.0
0	AC022239.1	-0.005513289	0.11507386	0.995601054265974	1.0
